"Date & Time","use [kW]","gen [kW]","Register 1 [kW]","Register 2 [kW]","Register 3 [kW]","Register 4 [kW]","Register 5 [kW]","Register 6 [kW]","Register 7 [kW]","Register 8 [kW]","Register 9 [kW]","Register 10 [kW]","Register 11 [kW]","Register 12 [kW]","Solar [kW]"
2019-04-07 21:40:00,226.938130000,-1.502760000,18.100060000,5.225360000,16.269260000,31.794153333,8.457106667,23.206343333,31.403036667,10.945816667,13.580260000,22.259236667,27.754193333,17.943303333,-1.502760000
2019-04-07 21:35:00,223.979916667,-1.500306667,17.491896667,4.374093333,15.506316667,32.099186667,8.013186667,22.940346667,31.455753333,10.851840000,13.383706667,22.605596667,27.227073333,18.030920000,-1.500306667
2019-04-07 21:30:00,228.452400000,-1.503246667,17.795356667,4.886673333,15.928286667,32.108950000,8.210356667,22.942816667,31.396506667,11.213160000,13.257373333,27.303486667,25.317010000,18.092423333,-1.503246667
2019-04-07 21:25:00,230.031583333,-1.501136667,17.258930000,4.576576667,15.652793333,32.099896667,8.509536667,23.045676667,30.527493333,11.138056667,13.213506667,26.326556667,27.476950000,20.205610000,-1.501136667
2019-04-07 21:20:00,225.920863333,-1.502793333,18.455993333,4.539186667,15.913576667,32.400770000,8.538290000,22.929293333,31.536390000,11.846526667,13.190140000,23.879243333,25.058010000,17.633443333,-1.502793333
2019-04-07 21:15:00,233.120170000,-1.498823333,18.369640000,4.762070000,15.992376667,32.499033333,8.063893333,22.873183333,32.771503333,12.582606667,13.230703333,25.434720000,27.445586667,19.094853333,-1.498823333
2019-04-07 21:10:00,241.719273333,-1.495243333,18.036863333,4.766336667,15.811436667,32.628210000,8.282010000,22.883313333,32.638850000,12.479240000,13.138410000,28.996946667,30.160040000,21.897616667,-1.495243333
2019-04-07 21:05:00,236.335533333,-1.496360000,19.414296667,5.715633333,17.013770000,31.865226667,7.953313333,22.608560000,32.677010000,12.677483333,13.083716667,26.131503333,27.529356667,19.665663333,-1.496360000
2019-04-07 21:00:00,241.083366667,-1.496486667,21.714856667,9.039066667,19.956806667,31.928313333,9.079033333,22.878960000,31.859483333,12.229466667,13.102446667,25.220563333,26.089586667,17.984783333,-1.496486667
2019-04-07 20:55:00,253.425033333,-1.502520000,21.064493333,8.124333333,18.923216667,36.287003333,14.259013333,27.770420000,32.452273333,12.604093333,13.675466667,24.970273333,25.779346667,17.515100000,-1.502520000
2019-04-07 20:50:00,259.233460000,-1.504240000,19.500063333,6.846766667,17.971296667,36.457876667,14.490283333,28.012786667,34.032053333,13.823263333,14.807560000,26.374703333,27.296690000,19.620116667,-1.504240000
2019-04-07 20:45:00,266.366746667,-1.503890000,18.212950000,5.428800000,16.597213333,37.351093333,15.491223333,29.404990000,32.017406667,11.783933333,13.467020000,30.041330000,34.367563333,22.203223333,-1.503890000
2019-04-07 20:40:00,245.975093333,-1.502346667,17.533396667,4.257336667,15.561863333,34.612166667,12.633923333,27.564266667,32.087513333,11.960836667,13.428426667,26.685490000,31.312843333,18.337030000,-1.502346667
2019-04-07 20:35:00,259.403323333,-1.500126667,17.238446667,4.346343333,15.601443333,33.986416667,11.546563333,26.719913333,33.231620000,13.197843333,14.859560000,30.448826667,36.077706667,22.148640000,-1.500126667
2019-04-07 20:30:00,249.043276667,-1.501116667,17.277540000,4.420190000,15.613763333,34.308480000,12.248946667,26.796516667,30.911966667,10.794893333,13.475876667,29.544903333,33.357813333,20.292386667,-1.501116667
2019-04-07 20:25:00,248.351940000,-1.501713333,19.456806667,5.417803333,15.912170000,34.445200000,12.461646667,26.771963333,30.984916667,10.975860000,13.466230000,28.546740000,29.431533333,20.481070000,-1.501713333
2019-04-07 20:20:00,242.129073333,-1.500200000,19.262436667,5.732340000,15.750453333,36.057683333,12.753753333,27.072863333,33.161450000,12.807133333,14.915160000,24.432863333,24.112800000,16.070136667,-1.500200000
2019-04-07 20:15:00,236.250940000,-1.503020000,19.857623333,5.424180000,15.853360000,35.718003333,12.228916667,26.983896667,31.641103333,11.321973333,13.531570000,23.927440000,23.812416667,15.950456667,-1.503020000
2019-04-07 20:10:00,247.092070000,-1.497143333,19.636893333,5.404370000,16.059700000,35.612410000,12.279703333,26.982813333,31.482016667,11.256433333,13.413873333,27.355736667,27.458250000,20.149870000,-1.497143333
2019-04-07 20:05:00,258.948346667,-1.491796667,18.629823333,4.727466667,16.488986667,35.506850000,12.379810000,26.994893333,33.083340000,12.887836667,14.158460000,28.944943333,29.262113333,25.883823333,-1.491796667
2019-04-07 20:00:00,247.415023333,-1.495300000,21.505166667,7.150353333,18.649933333,35.871480000,13.337330000,27.350156667,33.257580000,12.994106667,14.050526667,23.285016667,23.852620000,16.110753333,-1.495300000
2019-04-07 19:55:00,271.756910000,-1.498690000,23.687780000,9.020103333,21.029776667,36.955723333,15.975016667,29.187723333,35.984646667,15.688713333,16.516516667,23.425400000,27.297490000,16.988020000,-1.498690000
2019-04-07 19:50:00,280.970030000,-1.423470000,21.590026667,6.252960000,18.206456667,34.438996667,14.012333333,27.286556667,33.824476667,13.498173333,15.510033333,31.293386667,38.066810000,26.989820000,-1.423470000
2019-04-07 19:45:00,259.684090000,-1.108046667,21.088956667,6.181076667,18.090536667,33.805010000,13.522360000,26.709613333,34.272073333,13.900500000,16.278140000,25.375703333,29.344216667,21.115903333,-1.108046667
2019-04-07 19:40:00,247.875433333,-0.104110000,19.809153333,5.657480000,18.120373333,33.932400000,13.745890000,26.808960000,33.075126667,12.683113333,14.960256667,23.205230000,27.070386667,18.807063333,-0.104110000
2019-04-07 19:35:00,249.693640000,0.779650000,18.541123333,5.228873333,17.595620000,36.312873333,16.499746667,29.105156667,33.173716667,12.346113333,15.037263333,23.713936667,24.480530000,17.658686667,0.779650000
2019-04-07 19:30:00,270.626300000,3.056496667,18.397420000,5.441826667,17.520076667,37.257583333,17.856016667,30.057943333,33.986643333,13.127756667,16.466256667,27.604560000,31.447873333,21.462343333,3.056496667
2019-04-07 19:25:00,260.897233333,3.908183333,19.246296667,5.267020000,17.699320000,37.592200000,17.987360000,30.027083333,32.593630000,11.525800000,15.116860000,25.420573333,29.106080000,19.315010000,3.908183333
2019-04-07 19:20:00,242.566703333,6.118490000,18.901470000,5.350466667,17.686856667,36.028043333,15.856633333,28.843130000,32.221126667,11.427246667,15.072823333,22.191943333,22.371663333,16.615300000,6.118490000
2019-04-07 19:15:00,248.758926667,15.174260000,19.139920000,5.614380000,17.710693333,33.785433333,13.659946667,26.915283333,32.730770000,12.581363333,16.360703333,24.990250000,25.899533333,19.370650000,15.174260000
2019-04-07 19:10:00,253.387030000,11.589476667,20.737440000,7.854230000,20.017550000,34.543486667,14.283426667,27.547196667,32.385356667,11.927900000,15.414936667,24.724933333,25.085653333,18.864920000,11.589476667
2019-04-07 19:05:00,260.582530000,22.248290000,21.818043333,8.967003333,21.130270000,34.716960000,14.265703333,27.072083333,32.596040000,11.938946667,15.162710000,26.304426667,26.294863333,20.315480000,22.248290000
2019-04-07 19:00:00,252.223140000,23.366080000,22.134083333,6.895246667,18.605326667,34.698516667,14.699003333,26.993516667,34.064233333,13.136690000,16.195966667,23.535536667,23.850566667,17.414453333,23.366080000
2019-04-07 18:55:00,245.786523333,22.157970000,22.479273333,7.048146667,18.636090000,34.763350000,14.440253333,26.942403333,32.063166667,10.572440000,14.985666667,23.530366667,23.383020000,16.942346667,22.157970000
2019-04-07 18:50:00,251.682280000,7.042206667,22.082390000,6.277696667,17.759086667,34.400726667,13.737120000,27.018916667,32.950390000,11.572310000,14.968983333,25.373550000,26.329050000,19.212060000,7.042206667
2019-04-07 18:45:00,260.188036667,8.248003333,21.427180000,6.775630000,17.690676667,34.573946667,13.979353333,27.190703333,34.470470000,12.448853333,15.619336667,27.005113333,27.991006667,21.015766667,8.248003333
2019-04-07 18:40:00,244.228983333,8.030170000,20.491116667,6.323873333,17.571396667,33.847876667,13.568506667,26.838776667,34.185623333,12.558906667,15.898783333,22.699066667,23.549420000,16.695636667,8.030170000
2019-04-07 18:35:00,238.278953333,9.873773333,19.781573333,5.555803333,17.631126667,31.976990000,13.291240000,25.913466667,33.515686667,11.904020000,15.251373333,22.790563333,23.605303333,17.061806667,9.873773333
2019-04-07 18:30:00,244.248166667,10.057396667,19.601453333,5.464946667,17.872903333,31.868026667,13.086506667,25.726186667,33.897996667,12.056986667,15.243683333,24.747080000,25.748866667,18.933530000,10.057396667
2019-04-07 18:25:00,258.379730000,16.436593333,18.985003333,5.555420000,17.872390000,33.061300000,14.250603333,26.898920000,37.437633333,16.114450000,18.603320000,24.952513333,25.561800000,19.086376667,16.436593333
2019-04-07 18:20:00,253.846403333,13.718593333,20.326776667,7.252626667,19.515146667,35.281696667,16.293450000,29.096340000,32.940443333,11.428210000,15.251973333,24.155033333,24.391136667,17.913570000,13.718593333
2019-04-07 18:15:00,254.676360000,10.528286667,21.817910000,8.459600000,20.834926667,35.427810000,16.005290000,28.839880000,32.903233333,11.404253333,15.256070000,23.121946667,23.648090000,16.957350000,10.528286667
2019-04-07 18:10:00,266.975386667,9.116333333,18.644073333,5.570640000,17.525870000,36.035396667,16.459260000,29.292246667,34.410113333,12.887913333,16.607340000,27.976003333,29.421690000,22.144840000,9.116333333
2019-04-07 18:05:00,249.809163333,9.646466667,19.171293333,6.010140000,17.959736667,32.906786667,13.444476667,25.880466667,33.215823333,11.473120000,15.301120000,26.419870000,27.343300000,20.683030000,9.646466667
2019-04-07 18:00:00,237.367293333,11.548006667,18.856566667,5.412733333,17.814273333,32.566933333,13.032960000,25.919063333,33.007223333,11.370176667,15.311873333,23.054360000,23.759843333,17.261286667,11.548006667
2019-04-07 17:55:00,242.873946667,13.593670000,19.100063333,5.471360000,17.871846667,33.515173333,12.968116667,26.292830000,34.425736667,12.809460000,16.690996667,23.231173333,23.356280000,17.140910000,13.593670000
2019-04-07 17:50:00,248.811860000,11.401376667,19.521100000,5.880613333,18.160393333,34.141396667,13.090806667,26.450753333,32.868233333,11.570306667,15.319103333,26.143320000,25.885243333,19.780590000,11.401376667
2019-04-07 17:45:00,258.039150000,9.096563333,23.448073333,7.223536667,19.362580000,33.968533333,12.994146667,26.336493333,32.617310000,11.453163333,15.287543333,27.267903333,27.616516667,20.463350000,9.096563333
2019-04-07 17:40:00,260.368540000,9.533426667,26.049376667,7.794550000,21.474160000,33.932463333,13.206903333,26.276360000,34.405256667,13.259260000,16.486736667,25.327703333,24.688653333,17.467116667,9.533426667
2019-04-07 17:35:00,260.951530000,16.001923333,25.364076667,7.421940000,20.764046667,34.279213333,14.101766667,26.889460000,33.384953333,12.778380000,15.973040000,25.047316667,26.475576667,18.471760000,16.001923333
2019-04-07 17:30:00,272.640033333,15.846310000,27.527736667,9.357583333,22.958946667,33.656403333,13.406096667,26.259793333,33.677820000,12.525966667,15.329376667,26.799563333,28.973390000,22.167356667,15.846310000
2019-04-07 17:25:00,279.352590000,23.684140000,26.334046667,9.557580000,23.893346667,32.672920000,12.315783333,25.982436667,34.287466667,13.136383333,15.862473333,28.810916667,31.465826667,25.033410000,23.684140000
2019-04-07 17:20:00,260.483710000,36.286933333,22.651966667,6.563753333,20.748343333,32.293153333,12.291053333,25.908593333,34.597420000,13.179770000,16.293043333,26.634840000,28.632513333,20.689260000,36.286933333
2019-04-07 17:15:00,249.769306667,33.909016667,22.093950000,6.524246667,20.558233333,33.888250000,13.863080000,27.219200000,33.609566667,11.699746667,15.433893333,23.631973333,24.249500000,16.997666667,33.909016667
2019-04-07 17:10:00,275.643486667,21.044893333,22.992993333,7.664986667,21.734143333,36.485116667,16.754613333,29.541376667,33.584726667,11.658846667,15.829590000,28.764730000,28.706816667,21.925546667,21.044893333
2019-04-07 17:05:00,264.345016667,26.114313333,21.375850000,6.058823333,20.650220000,36.130323333,16.539196667,29.524730000,33.202826667,11.945906667,16.581253333,26.486270000,26.370663333,19.478953333,26.114313333
2019-04-07 17:00:00,256.668076667,26.590676667,20.954900000,6.445126667,20.695766667,35.539853333,15.721826667,28.922070000,32.786463333,11.286983333,15.315040000,25.372530000,25.132026667,18.495490000,26.590676667
2019-04-07 16:55:00,248.288793333,20.923133333,20.961886667,6.322900000,20.584793333,32.739670000,12.604923333,26.000776667,33.168910000,11.512916667,15.344466667,26.228333333,24.884323333,17.934893333,20.923133333
2019-04-07 16:50:00,258.738146667,18.303116667,21.063703333,6.229800000,20.419980000,32.749840000,12.974406667,26.138116667,34.486036667,13.191566667,16.703246667,28.695596667,26.911146667,19.174706667,18.303116667
2019-04-07 16:45:00,256.945850000,17.058376667,21.028406667,6.044656667,19.988420000,33.141263333,13.335003333,26.320280000,32.848066667,11.237176667,15.352970000,27.941960000,29.072730000,20.634916667,17.058376667
2019-04-07 16:40:00,267.250953333,13.238640000,24.590076667,9.810400000,24.070473333,34.187073333,13.895656667,26.335736667,32.027860000,11.062233333,15.339546667,27.150526667,28.922693333,19.858676667,13.238640000
2019-04-07 16:35:00,261.594033333,14.747356667,25.172810000,8.334643333,22.678610000,34.244320000,14.006910000,26.424903333,34.394443333,12.871633333,16.704153333,24.284483333,26.006133333,16.470990000,14.747356667
2019-04-07 16:30:00,266.855683333,12.475670000,25.307926667,7.679050000,22.100620000,34.093433333,13.483926667,26.386630000,33.290393333,11.673936667,15.458663333,27.129346667,30.911903333,19.339853333,12.475670000
2019-04-07 16:25:00,263.991993333,9.506276667,23.239850000,6.863270000,20.671076667,33.916703333,13.280886667,26.430210000,33.823823333,12.500436667,15.465706667,27.318596667,30.850323333,19.631110000,9.506276667
2019-04-07 16:20:00,265.847440000,11.858423333,22.092500000,5.978803333,20.310706667,34.467310000,13.731380000,26.486173333,34.967326667,13.629093333,16.493666667,26.809973333,31.238310000,19.642196667,11.858423333
2019-04-07 16:15:00,259.607290000,19.324493333,22.585613333,6.022173333,20.536063333,34.305063333,13.667893333,26.448670000,34.303096667,12.955683333,15.736433333,25.355096667,29.536026667,18.155476667,19.324493333
2019-04-07 16:10:00,266.090303333,22.695816667,22.129210000,6.008030000,20.342873333,33.015820000,13.467303333,26.173400000,33.812373333,12.487326667,15.420743333,28.583926667,32.717956667,21.931340000,22.695816667
2019-04-07 16:05:00,258.496623333,14.127573333,20.959336667,5.662436667,19.703140000,32.903630000,13.444766667,26.225130000,34.335386667,13.056463333,15.920840000,26.065720000,30.663240000,19.556533333,14.127573333
2019-04-07 16:00:00,266.682530000,11.355350000,21.622610000,7.034026667,20.989276667,35.910330000,16.210483333,28.809830000,35.250096667,13.232043333,16.639980000,25.718906667,26.371816667,18.893130000,11.355350000
2019-04-07 15:55:00,267.787026667,17.768930000,23.990113333,10.863543333,23.378956667,36.626006667,17.080450000,29.851330000,33.539696667,11.342140000,15.578410000,24.234020000,24.323586667,16.978773333,17.768930000
2019-04-07 15:50:00,264.445583333,30.278266667,21.184253333,8.320826667,20.381500000,36.209366667,16.614176667,29.422070000,33.290843333,11.111800000,15.793843333,27.195863333,26.280633333,18.640406667,30.278266667
2019-04-07 15:45:00,261.440746667,35.864510000,20.575693333,6.486276667,19.504760000,34.257260000,14.703586667,27.642553333,34.664583333,12.574083333,16.866893333,28.131503333,26.849213333,19.184340000,35.864510000
2019-04-07 15:40:00,260.363286667,29.520393333,23.462450000,7.025966667,20.477933333,32.284960000,13.191996667,26.040290000,33.012353333,11.256066667,15.463100000,29.688343333,27.840660000,20.619166667,29.520393333
2019-04-07 15:35:00,250.373650000,26.996076667,23.540986667,6.880146667,20.483940000,32.001360000,13.229193333,26.173336667,32.626096667,11.075113333,15.483363333,26.740513333,24.825333333,17.314266667,26.996076667
2019-04-07 15:30:00,276.941393333,35.230953333,23.981166667,6.536580000,20.728410000,32.467706667,12.776886667,26.229580000,34.632216667,13.140746667,17.453883333,32.439966667,32.042950000,24.511300000,35.230953333
2019-04-07 15:25:00,277.119113333,30.542106667,24.476593333,6.968170000,21.195300000,33.593533333,13.357366667,26.352556667,32.735746667,11.189603333,15.472570000,32.877296667,32.969430000,25.930946667,30.542106667
2019-04-07 15:20:00,254.193086667,34.894433333,23.423723333,6.111566667,21.260490000,32.974786667,12.706986667,26.307773333,32.653826667,11.044766667,15.452320000,27.255500000,25.910093333,19.091253333,34.894433333
2019-04-07 15:15:00,257.713986667,107.879540000,24.312393333,6.508860000,22.098366667,32.514836667,12.679006667,26.370093333,35.002793333,13.134550000,17.010603333,25.809433333,24.836400000,17.436650000,107.879540000
2019-04-07 15:10:00,263.085760000,75.874633333,26.336070000,9.969453333,24.916446667,32.731536667,12.814953333,26.032113333,33.421176667,11.667376667,15.268383333,25.956653333,25.738473333,18.233123333,75.874633333
2019-04-07 15:05:00,274.811706667,53.076433333,24.383763333,6.709030000,22.188463333,32.772853333,12.657460000,26.191613333,34.209366667,11.923496667,15.280473333,32.043350000,32.024883333,24.426953333,53.076433333
2019-04-07 15:00:00,261.859890000,41.903290000,23.202756667,5.920860000,21.263293333,32.574223333,12.342670000,26.022510000,35.113903333,12.882713333,16.503970000,27.856896667,27.653113333,20.522980000,41.903290000
2019-04-07 14:55:00,248.448046667,38.839693333,21.471256667,4.624283333,19.569756667,33.053903333,13.695470000,27.113540000,35.014883333,12.458286667,16.005786667,24.284266667,24.139493333,17.017120000,38.839693333
2019-04-07 14:50:00,256.903606667,35.279456667,21.254853333,5.024493333,19.340900000,35.244736667,15.906610000,28.989373333,33.153153333,11.920503333,15.630393333,25.850970000,26.073473333,18.514146667,35.279456667
2019-04-07 14:45:00,256.416823333,36.751340000,21.334960000,4.973876667,19.301160000,35.064906667,16.192076667,28.975803333,30.138273333,11.484080000,16.020520000,26.602583333,26.881650000,19.446933333,36.751340000
2019-04-07 14:40:00,259.601093333,36.874970000,21.521823333,4.688570000,19.383856667,34.699326667,15.882976667,28.867463333,29.828356667,11.596176667,16.643756667,26.831866667,26.816326667,22.840593333,36.874970000
2019-04-07 14:35:00,238.070570000,28.104603333,21.082853333,4.804556667,19.481046667,31.806116667,12.507900000,25.738953333,29.322526667,10.827066667,15.556273333,24.452093333,24.111130000,18.380053333,28.104603333
2019-04-07 14:30:00,240.472970000,24.500093333,22.166226667,5.364716667,20.236030000,30.968713333,11.219476667,24.169370000,29.575576667,11.025683333,15.697210000,25.655430000,25.604216667,18.790320000,24.500093333
2019-04-07 14:25:00,262.611126667,26.753240000,25.267246667,9.611023333,24.081106667,30.913496667,11.306353333,24.143646667,30.969970000,12.244543333,17.100813333,26.410863333,29.236376667,21.325686667,26.753240000
2019-04-07 14:20:00,251.003586667,22.871590000,22.616693333,6.099240000,20.290480000,30.966840000,11.309980000,23.529523333,29.647793333,11.048150000,15.695996667,26.950550000,30.853453333,21.994886667,22.871590000
2019-04-07 14:15:00,246.497083333,17.416826667,22.585600000,5.684836667,19.465113333,32.027303333,11.673340000,23.970406667,29.541226667,10.986220000,15.697926667,25.478640000,28.934766667,20.451703333,17.416826667
2019-04-07 14:10:00,251.675226667,16.008906667,22.600710000,5.373836667,19.675743333,32.185216667,11.672710000,23.999533333,32.347313333,12.228836667,17.121860000,25.875973333,28.477766667,20.115726667,16.008906667
2019-04-07 14:05:00,259.535693333,16.594313333,22.810370000,4.992470000,19.794550000,32.388796667,11.428533333,23.988073333,33.161780000,11.195333333,15.447433333,30.358863333,30.519543333,23.449946667,16.594313333
2019-04-07 14:00:00,252.011666667,15.514873333,22.191256667,4.843896667,19.712236667,32.390786667,11.477590000,24.170856667,33.157983333,11.501813333,15.281906667,28.508393333,27.938336667,20.836610000,15.514873333
2019-04-07 13:55:00,250.185346667,15.907603333,23.121790000,5.460843333,20.230706667,32.160940000,11.182896667,24.066486667,35.475613333,12.956953333,16.763250000,26.108620000,24.838430000,17.818816667,15.907603333
2019-04-07 13:50:00,244.707036667,17.630746667,22.172273333,4.946473333,19.634406667,32.112733333,11.398680000,24.054323333,34.180490000,11.419850000,15.396496667,26.200576667,25.438396667,17.752336667,17.630746667
2019-04-07 13:45:00,253.645583333,21.177106667,21.823786667,5.367070000,19.865320000,32.092433333,12.552710000,24.603300000,34.278263333,11.577136667,15.497886667,28.642263333,27.217206667,20.128206667,21.177106667
2019-04-07 13:40:00,268.450753333,23.215493333,25.109776667,9.607546667,23.808796667,34.640973333,15.614503333,26.956023333,31.678566667,11.972783333,16.459226667,26.973713333,25.649673333,19.979170000,23.215493333
2019-04-07 13:35:00,234.985683333,25.079090000,22.287643333,5.969533333,20.638020000,34.215346667,14.802216667,26.076333333,27.232733333,10.534733333,16.253860000,21.545256667,20.002153333,15.427853333,25.079090000
2019-04-07 13:30:00,236.681476667,28.182893333,21.313233333,4.656956667,19.381776667,33.845153333,14.449106667,26.180296667,26.126643333,9.387353333,15.766753333,24.544856667,23.055280000,17.974066667,28.182893333
2019-04-07 13:25:00,238.260870000,37.037140000,23.198650000,5.983660000,20.453743333,30.270686667,10.699186667,22.651856667,26.155176667,9.709296667,15.886556667,26.965440000,25.925933333,20.360683333,37.037140000
2019-04-07 13:20:00,242.545256667,36.848193333,24.438206667,6.058993333,20.020776667,30.136336667,10.929363333,22.763730000,26.950710000,10.882603333,16.927236667,27.003810000,26.114396667,20.319093333,36.848193333
2019-04-07 13:15:00,228.728493333,38.173096667,23.337700000,6.342163333,20.510093333,30.290180000,11.164496667,22.805090000,25.438783333,9.505763333,15.688366667,23.601813333,22.929513333,17.114530000,38.173096667
2019-04-07 13:10:00,243.865406667,37.035876667,23.892116667,6.666383333,20.508733333,30.501713333,11.175823333,22.812486667,25.022750000,9.416456667,15.667033333,28.501253333,27.768346667,21.932310000,37.035876667
2019-04-07 13:05:00,240.273043333,32.410130000,24.327993333,6.685213333,20.212723333,31.220716667,10.926186667,23.074250000,27.339476667,11.172800000,17.100583333,24.743693333,24.512130000,18.957276667,32.410130000
2019-04-07 13:00:00,240.243550000,37.605620000,24.767990000,7.026406667,20.628460000,31.156906667,10.933916667,23.107800000,25.886750000,9.858293333,15.699820000,25.757146667,25.580366667,19.839693333,37.605620000
