"Date & Time","use [kW]","gen [kW]","Register 1 [kW]","Register 2 [kW]","Register 3 [kW]","Register 4 [kW]","Register 5 [kW]","Register 6 [kW]","Register 7 [kW]","Register 8 [kW]","Register 9 [kW]","Register 10 [kW]","Register 11 [kW]","Register 12 [kW]","Solar [kW]"
2018-10-17 23:05:00,273.299903333,-1.728476667,22.117870000,7.865806667,19.219160000,37.814286667,12.854866667,26.000996667,27.350290000,25.018183333,17.900046667,29.409496667,28.825756667,18.923143333,-1.728476667
2018-10-17 23:00:00,281.608203333,-1.726896667,22.104676667,8.428076667,19.563570000,37.801300000,13.092406667,26.051996667,28.278220000,25.971743333,17.713270000,30.298536667,29.078986667,23.225420000,-1.726896667
2018-10-17 22:55:00,268.335203333,-1.716923333,21.128496667,7.529840000,19.150836667,38.015876667,13.030876667,25.970340000,28.920513333,26.470086667,18.105550000,28.881583333,24.551366667,16.579836667,-1.716923333
2018-10-17 22:50:00,268.657103333,-1.717723333,20.894073333,7.349013333,18.980040000,37.798513333,13.410506667,25.734676667,29.570983333,26.137963333,17.705473333,29.206930000,25.207970000,16.660960000,-1.717723333
2018-10-17 22:45:00,269.529816667,-1.717360000,20.419373333,7.641453333,18.840340000,37.636356667,13.167586667,25.444780000,30.171336667,26.239423333,18.005310000,29.376586667,25.407520000,17.179750000,-1.717360000
2018-10-17 22:40:00,271.155976667,-1.719413333,20.705040000,8.375136667,19.307850000,37.273150000,12.770346667,25.551160000,30.093500000,26.466240000,18.593566667,29.670636667,25.528460000,16.820890000,-1.719413333
2018-10-17 22:35:00,270.935750000,-1.713920000,20.633313333,7.482530000,18.814970000,36.556516667,12.425883333,25.272500000,29.385383333,26.028103333,17.451340000,30.064596667,27.455563333,19.365050000,-1.713920000
2018-10-17 22:30:00,269.404266667,-1.714063333,21.856690000,7.991616667,19.105833333,36.250750000,12.826630000,25.628293333,28.459010000,25.409776667,17.815793333,28.321686667,26.806030000,18.932156667,-1.714063333
2018-10-17 22:25:00,271.868163333,-1.711776667,25.282290000,10.231196667,20.955166667,36.277026667,12.612433333,25.310893333,27.802963333,25.213080000,17.682236667,27.349776667,25.548806667,17.602293333,-1.711776667
2018-10-17 22:20:00,279.231800000,-1.701710000,24.186793333,9.039103333,19.859110000,37.040106667,13.167030000,25.526693333,28.011756667,24.995196667,17.751453333,30.641903333,28.431823333,20.580830000,-1.701710000
2018-10-17 22:15:00,276.979470000,-1.702043333,24.240740000,9.161506667,19.992373333,37.824530000,13.731756667,26.199136667,27.949823333,25.221676667,17.782690000,29.148046667,26.455733333,19.271456667,-1.702043333
2018-10-17 22:10:00,270.763906667,-1.715893333,22.253330000,8.108173333,19.269196667,37.535243333,13.053123333,25.798023333,28.100973333,25.368983333,18.196350000,28.516576667,26.022756667,18.541176667,-1.715893333
2018-10-17 22:05:00,268.135090000,-1.707216667,21.844643333,7.897766667,19.281663333,37.383540000,12.777990000,25.445410000,27.977426667,25.082963333,17.700290000,29.030873333,25.691876667,18.020646667,-1.707216667
2018-10-17 22:00:00,274.491146667,-1.708600000,21.654816667,8.178206667,19.040376667,37.505856667,13.035043333,25.644813333,28.117136667,25.262666667,18.042633333,31.016640000,27.346336667,19.646620000,-1.708600000
2018-10-17 21:55:00,275.387950000,-1.701630000,21.358100000,8.083333333,18.987433333,37.910420000,12.926363333,25.814653333,28.804090000,25.912350000,18.239883333,30.757956667,27.183280000,19.410086667,-1.701630000
2018-10-17 21:50:00,269.510116667,-1.714430000,20.690550000,7.540270000,18.900406667,37.280400000,13.343750000,25.890266667,29.595730000,26.229210000,18.070386667,28.264743333,26.752690000,16.951713333,-1.714430000
2018-10-17 21:45:00,266.064136667,-1.713416667,19.572726667,6.048573333,17.850956667,36.305500000,12.902446667,25.449713333,29.073866667,26.235666667,17.971613333,28.445930000,28.970013333,17.237130000,-1.713416667
2018-10-17 21:40:00,261.138320000,-1.709423333,19.461663333,6.345593333,17.981053333,36.656656667,12.351666667,25.514660000,29.281593333,25.871886667,17.901886667,28.123473333,25.087803333,16.560383333,-1.709423333
2018-10-17 21:35:00,260.821463333,-1.704803333,19.398510000,6.571646667,18.072830000,36.771500000,11.997710000,25.201050000,29.734843333,25.632260000,18.223946667,28.422816667,24.037196667,16.757153333,-1.704803333
2018-10-17 21:30:00,276.621420000,-1.706606667,21.576606667,8.109086667,19.653560000,37.768596667,12.594123333,25.667720000,29.860500000,25.850476667,18.389216667,30.917520000,26.838353333,19.395660000,-1.706606667
2018-10-17 21:25:00,279.186173333,-1.704520000,21.824906667,8.409943333,19.696240000,37.920553333,12.209756667,25.402060000,29.305383333,25.643150000,18.248946667,31.940853333,28.068160000,20.516220000,-1.704520000
2018-10-17 21:20:00,278.529123333,-1.698480000,21.838286667,8.369800000,19.673290000,37.494796667,12.155686667,25.224440000,29.123453333,25.022133333,18.038070000,32.448150000,28.089723333,21.051293333,-1.698480000
2018-10-17 21:15:00,269.956313333,-1.698856667,22.942860000,8.664103333,19.951880000,37.669070000,12.562593333,25.600426667,29.488550000,25.559620000,18.288663333,28.112940000,24.145190000,16.970416667,-1.698856667
2018-10-17 21:10:00,270.542453333,-1.705840000,23.763133333,9.359493333,20.222996667,37.926573333,11.888413333,25.690530000,29.410790000,25.588626667,18.157803333,27.375523333,24.599376667,16.559193333,-1.705840000
2018-10-17 21:05:00,267.081253333,-1.704366667,22.894703333,9.169570000,19.873616667,37.235146667,11.330713333,25.139030000,29.435856667,25.485013333,17.912823333,27.346620000,24.765943333,16.492216667,-1.704366667
2018-10-17 21:00:00,289.983353333,-1.712126667,22.858770000,9.530133333,20.446440000,36.139573333,11.139210000,24.862513333,29.014540000,25.672090000,18.424530000,34.988166667,33.410000000,23.497386667,-1.712126667
2018-10-17 20:55:00,295.330460000,-1.701893333,21.400163333,9.172623333,19.979450000,35.415060000,11.220300000,24.822656667,29.200476667,25.529696667,17.979290000,36.745946667,36.877126667,26.987670000,-1.701893333
2018-10-17 20:50:00,282.724276667,-1.707160000,21.186720000,8.733663333,19.184100000,35.459436667,11.456330000,24.624233333,29.278360000,25.445690000,17.947260000,33.285480000,33.062613333,23.060390000,-1.707160000
2018-10-17 20:45:00,273.909896667,-1.701413333,21.084803333,8.784513333,19.225496667,35.952486667,12.061236667,25.085453333,30.402743333,26.324360000,18.091956667,29.337220000,28.716326667,18.843300000,-1.701413333
2018-10-17 20:40:00,270.229476667,-1.701900000,21.084076667,8.758290000,19.373970000,36.834860000,11.426343333,25.006103333,29.925186667,26.195973333,18.078096667,27.373960000,27.685573333,18.487043333,-1.701900000
2018-10-17 20:35:00,271.769750000,-1.702703333,21.344470000,9.138206667,20.156496667,36.639090000,11.951680000,25.372903333,30.168810000,26.024313333,17.943733333,28.179543333,26.662150000,18.188353333,-1.702703333
2018-10-17 20:30:00,269.146946667,-1.699976667,22.425563333,8.874743333,19.877740000,36.780620000,11.675923333,25.129233333,30.052576667,26.172083333,17.920043333,27.763093333,25.229840000,17.245486667,-1.699976667
2018-10-17 20:25:00,279.802843333,-1.694296667,22.362696667,10.344506667,20.639130000,36.745850000,11.703830000,25.148290000,30.247090000,26.380136667,18.454083333,30.076233333,27.930723333,19.770273333,-1.694296667
2018-10-17 20:20:00,289.179896667,-1.689943333,22.200503333,9.480236667,19.815166667,36.818203333,12.190510000,25.187186667,30.810070000,26.536070000,18.357350000,33.499870000,31.076640000,23.208090000,-1.689943333
2018-10-17 20:15:00,266.929533333,-1.683296667,22.181983333,8.962846667,19.721326667,36.736373333,12.273863333,25.327296667,29.129753333,26.392870000,18.394406667,26.929090000,24.428410000,16.451313333,-1.683296667
2018-10-17 20:10:00,265.911246667,-1.685353333,22.139616667,8.959623333,19.682146667,35.367646667,11.235556667,24.808243333,29.841373333,26.708793333,18.611943333,27.190063333,24.867716667,16.498523333,-1.685353333
2018-10-17 20:05:00,270.575610000,-1.695073333,24.594356667,10.447076667,20.524543333,35.383806667,11.284966667,24.774203333,28.976713333,25.920136667,18.050183333,28.303786667,25.424023333,16.891813333,-1.695073333
2018-10-17 20:00:00,273.796113333,-1.695856667,22.242696667,9.028040000,19.088996667,36.520043333,12.444576667,26.071126667,29.502166667,26.333233333,18.434356667,30.732600000,26.031693333,17.366583333,-1.695856667
2018-10-17 19:55:00,271.694033333,-1.701570000,22.249850000,8.667476667,18.909120000,36.585303333,11.372276667,24.971190000,29.498233333,26.124970000,18.142743333,29.572120000,27.074880000,18.525870000,-1.701570000
2018-10-17 19:50:00,274.642536667,-1.699783333,23.444526667,8.969580000,19.283206667,36.393456667,12.004186667,25.007980000,29.840996667,26.058726667,18.281770000,29.466453333,27.091673333,18.799980000,-1.699783333
2018-10-17 19:45:00,274.036206667,-1.701280000,21.529460000,8.941363333,19.738770000,36.758923333,12.099250000,24.848710000,29.304126667,26.299803333,18.223326667,29.681566667,27.730593333,18.880313333,-1.701280000
2018-10-17 19:40:00,271.928570000,-1.704806667,20.854130000,8.894703333,19.295100000,37.129373333,12.152946667,25.105513333,30.942313333,27.490706667,18.533030000,27.257553333,26.874963333,17.398236667,-1.704806667
2018-10-17 19:35:00,277.117526667,-1.697376667,22.301986667,9.331036667,19.843716667,36.971866667,11.817356667,24.834156667,30.159363333,26.982663333,18.034420000,27.481623333,30.841663333,18.517673333,-1.697376667
2018-10-17 19:30:00,296.332630000,-1.693796667,22.502090000,9.151076667,19.900700000,37.093583333,12.147380000,25.281726667,30.888086667,27.578273333,18.965403333,31.639760000,34.765683333,26.418866667,-1.693796667
2018-10-17 19:25:00,273.465053333,-1.691543333,22.279353333,9.432646667,19.957976667,35.816756667,12.059190000,25.113446667,30.372713333,27.087556667,18.474340000,28.673023333,26.004776667,18.193273333,-1.691543333
2018-10-17 19:20:00,280.373120000,-1.693556667,23.074560000,9.942936667,20.729436667,35.950450000,12.765343333,25.260200000,31.002256667,27.237396667,18.620653333,29.973260000,26.892083333,18.924543333,-1.693556667
2018-10-17 19:15:00,288.921353333,-1.689973333,22.241636667,8.511493333,19.833246667,37.767960000,13.531646667,25.865976667,30.844970000,27.787913333,19.059316667,33.257896667,29.577066667,20.642230000,-1.689973333
2018-10-17 19:10:00,275.969470000,-1.699830000,22.413476667,8.800696667,19.990613333,37.305763333,12.307716667,25.332013333,29.935903333,26.337126667,18.572723333,30.204880000,26.936563333,17.831993333,-1.699830000
2018-10-17 19:05:00,273.858530000,-1.707276667,22.578660000,8.638996667,19.815890000,37.207810000,12.397720000,25.267566667,30.132733333,26.350050000,18.587256667,29.731996667,26.132750000,17.017100000,-1.707276667
2018-10-17 19:00:00,272.386746667,-1.708770000,21.664253333,8.613786667,19.651466667,37.797166667,12.990936667,25.483310000,29.987580000,26.711486667,18.759663333,28.253443333,25.895090000,16.578563333,-1.708770000
2018-10-17 18:55:00,258.028000000,-1.711743333,20.453200000,7.519940000,19.090620000,35.785533333,11.408543333,24.440736667,27.315093333,23.998033333,16.612306667,27.018173333,26.377996667,18.007823333,-1.711743333
2018-10-17 18:50:00,244.095316667,-1.708400000,19.181103333,6.292043333,18.317543333,34.598830000,10.509116667,23.197766667,26.974113333,23.504060000,16.132816667,24.891050000,24.283876667,16.212996667,-1.708400000
2018-10-17 18:45:00,260.340770000,-1.711453333,20.276520000,7.047500000,19.537733333,31.876973333,9.117180000,23.955456667,31.181963333,15.618520000,16.774976667,30.284466667,30.300106667,24.369373333,-1.711453333
2018-10-17 18:40:00,261.055120000,-1.719240000,20.338180000,6.780710000,19.256196667,33.543623333,9.554270000,22.818263333,27.411106667,23.328210000,16.244796667,29.258760000,32.446110000,20.074893333,-1.719240000
2018-10-17 18:35:00,257.860030000,-1.688573333,22.002953333,7.471800000,20.076783333,34.637353333,9.663006667,23.077270000,28.674966667,24.457170000,16.774510000,25.997346667,28.354163333,16.672706667,-1.688573333
2018-10-17 18:30:00,251.303686667,-1.604576667,20.323936667,6.166203333,18.781733333,34.601783333,9.625390000,23.069190000,28.774360000,24.841516667,16.962166667,26.001553333,25.118443333,17.037410000,-1.604576667
2018-10-17 18:25:00,255.175193333,-1.420736667,21.225570000,6.861476667,19.438600000,34.789543333,10.253773333,23.486630000,29.060016667,24.774943333,17.243200000,26.386293333,24.351670000,17.303476667,-1.420736667
2018-10-17 18:20:00,251.196303333,-1.158130000,20.261426667,5.988393333,18.736620000,34.567236667,10.900156667,22.736213333,28.684810000,24.740803333,16.412996667,26.234893333,24.520073333,17.412680000,-1.158130000
2018-10-17 18:15:00,249.630626667,-0.853606667,19.155830000,4.939453333,17.714063333,34.896306667,11.297986667,22.395666667,28.859743333,24.859546667,16.844403333,26.064776667,25.082900000,17.519950000,-0.853606667
2018-10-17 18:10:00,251.904373333,-0.786783333,19.498340000,5.629816667,18.086973333,34.712593333,10.801696667,22.442200000,28.725783333,24.572840000,16.310866667,26.695146667,25.985576667,18.442540000,-0.786783333
2018-10-17 18:05:00,249.089630000,-0.568223333,18.982960000,5.811653333,17.981180000,33.154400000,10.546516667,21.948030000,28.134733333,24.212586667,16.984360000,26.941113333,25.888326667,18.503770000,-0.568223333
2018-10-17 18:00:00,282.023133333,0.326270000,20.589530000,7.529563333,19.807666667,34.829253333,11.060740000,22.581313333,28.322773333,24.617026667,16.930890000,35.346243333,34.090556667,26.317576667,0.326270000
2018-10-17 17:55:00,350.346746667,0.585400000,27.303323333,14.480003333,26.274006667,43.481046667,21.534646667,31.877523333,31.833550000,27.914360000,21.340293333,38.252760000,36.803560000,29.251673333,0.585400000
2018-10-17 17:50:00,320.444186667,1.458310000,27.448896667,14.809846667,26.364120000,42.495980000,20.963996667,31.041556667,32.658180000,28.749443333,22.042613333,27.630036667,27.164496667,19.075020000,1.458310000
2018-10-17 17:45:00,319.893060000,2.817396667,27.298143333,14.348040000,25.627513333,42.678066667,21.072620000,31.070720000,31.362833333,27.480576667,21.107996667,28.219716667,28.793710000,20.833123333,2.817396667
2018-10-17 17:40:00,349.615633333,3.338543333,28.739226667,14.801306667,26.629153333,42.774023333,20.434960000,31.355156667,30.232900000,25.483993333,19.408770000,37.325766667,41.260833333,31.169543333,3.338543333
2018-10-17 17:35:00,355.039853333,3.491913333,28.993103333,16.479063333,27.952226667,42.433206667,20.099336667,31.269216667,30.663390000,25.858726667,19.421790000,38.108193333,41.704066667,32.057533333,3.491913333
2018-10-17 17:30:00,347.938376667,2.014646667,30.373173333,15.758716667,27.228500000,42.505073333,20.379086667,31.163666667,31.598663333,27.006776667,20.083860000,35.945990000,37.450680000,28.444190000,2.014646667
2018-10-17 17:25:00,352.299616667,1.838056667,30.370820000,15.936316667,26.832716667,43.268153333,20.362330000,31.318413333,31.375770000,26.808360000,19.964163333,39.315990000,37.545363333,29.201220000,1.838056667
2018-10-17 17:20:00,319.921350000,2.472696667,27.511503333,12.936396667,23.944930000,42.173390000,20.126343333,30.869440000,31.695496667,26.825546667,19.861093333,32.488430000,29.761176667,21.727603333,2.472696667
2018-10-17 17:15:00,304.278720000,1.941500000,25.230210000,10.598926667,22.554833333,44.044366667,21.891536667,31.816113333,31.653603333,26.885560000,20.070656667,27.816733333,24.974556667,16.741623333,1.941500000
2018-10-17 17:10:00,314.826233333,2.666563333,24.394290000,11.044513333,23.013116667,43.147226667,20.651843333,31.293680000,32.257046667,27.317616667,19.842923333,30.596673333,28.521900000,22.745403333,2.666563333
2018-10-17 17:05:00,350.753363333,2.317140000,25.937746667,11.530786667,22.968463333,45.048430000,22.560173333,33.090876667,32.314953333,26.914480000,19.933353333,39.275116667,38.724473333,32.454510000,2.317140000
2018-10-17 17:00:00,375.099846667,2.721570000,25.248283333,11.848263333,22.782530000,65.719843333,45.449840000,56.420253333,31.126746667,25.007206667,20.151803333,26.924593333,26.149113333,18.271370000,2.721570000
2018-10-17 16:55:00,476.905513333,2.574966667,27.261933333,13.860280000,25.228490000,85.234786667,71.309230000,80.654113333,32.827380000,27.175276667,22.536113333,33.342906667,32.971513333,24.503490000,2.574966667
2018-10-17 16:50:00,470.003760000,2.388483333,29.912053333,16.741936667,27.823566667,88.641123333,76.045756667,84.470250000,32.898633333,26.680480000,21.892620000,24.590083333,24.284720000,16.022536667,2.388483333
2018-10-17 16:45:00,501.277680000,2.454976667,25.359913333,11.752446667,23.587463333,95.740840000,83.805696667,93.190390000,33.310373333,26.772606667,21.390933333,31.936326667,31.304790000,23.125900000,2.454976667
2018-10-17 16:40:00,481.820626667,3.546170000,25.382696667,12.380683333,23.860513333,94.821016667,82.340530000,91.706580000,32.743276667,26.609776667,21.943590000,26.692710000,25.528570000,17.810683333,3.546170000
2018-10-17 16:35:00,507.379350000,4.289980000,25.453623333,12.770603333,23.972093333,95.479946667,82.347243333,92.037843333,32.615870000,26.977883333,22.305693333,34.711303333,33.243256667,25.463990000,4.289980000
2018-10-17 16:30:00,491.654643333,4.788306667,26.933386667,13.667263333,24.998463333,97.417536667,84.717846667,93.961590000,34.088663333,28.184130000,22.226170000,25.362853333,23.874540000,16.222200000,4.788306667
2018-10-17 16:25:00,490.670666667,6.752390000,28.028646667,14.598180000,26.445176667,95.170963333,82.314366667,91.781153333,34.679040000,28.653250000,22.783430000,25.601336667,24.465823333,16.149300000,6.752390000
2018-10-17 16:20:00,494.815866667,5.625433333,28.506566667,16.996983333,28.813616667,91.234923333,78.846083333,86.514863333,33.511536667,27.964253333,21.794936667,30.682833333,29.222216667,20.727053333,5.625433333
2018-10-17 16:15:00,474.063766667,7.248286667,27.661113333,16.359700000,28.148070000,87.731596667,74.666133333,82.975456667,34.479143333,28.124323333,22.750113333,27.051476667,27.045980000,17.070660000,7.248286667
2018-10-17 16:10:00,498.683473333,11.974350000,28.208326667,17.193916667,28.437573333,91.503433333,78.028810000,86.359420000,35.703470000,29.173646667,23.212696667,29.643680000,31.808053333,19.410446667,11.974350000
2018-10-17 16:05:00,448.354420000,10.801536667,31.663326667,21.139536667,32.253110000,71.703766667,52.400026667,64.044906667,36.428170000,29.378180000,23.746616667,31.127816667,32.227496667,22.241466667,10.801536667
2018-10-17 16:00:00,458.566516667,9.954903333,31.639810000,21.516590000,32.735460000,79.862080000,62.576493333,73.796640000,33.044553333,27.765513333,22.184663333,26.959456667,25.936663333,20.548593333,9.954903333
2018-10-17 15:55:00,498.219086667,11.516506667,30.723176667,20.162880000,30.962486667,92.298510000,78.909366667,87.865203333,33.505210000,27.867496667,22.267000000,29.991006667,26.285380000,17.381370000,11.516506667
2018-10-17 15:50:00,500.111586667,11.506976667,30.446353333,19.160403333,30.336556667,89.987053333,77.041700000,85.025400000,34.109703333,28.833036667,22.783823333,33.023240000,28.921223333,20.443093333,11.506976667
2018-10-17 15:45:00,500.648866667,10.972390000,30.621990000,19.173993333,30.022813333,89.013686667,76.103013333,84.168216667,34.687236667,29.968106667,24.154696667,31.630890000,29.893950000,21.210273333,10.972390000
2018-10-17 15:40:00,504.086336667,14.212870000,30.646810000,18.805623333,29.828233333,89.433960000,75.966656667,84.695193333,35.797670000,30.927143333,24.822456667,31.837140000,29.831173333,21.494276667,14.212870000
2018-10-17 15:35:00,511.597193333,16.223973333,28.898373333,17.868513333,28.203660000,94.437773333,81.216570000,89.683483333,34.849560000,30.047466667,24.047053333,31.489406667,29.809833333,21.045500000,16.223973333
2018-10-17 15:30:00,518.761210000,13.131690000,31.341803333,18.906163333,30.070113333,91.684093333,78.366200000,85.928863333,35.732736667,30.073923333,23.859356667,34.832370000,33.836373333,24.129213333,13.131690000
2018-10-17 15:25:00,491.114323333,7.726276667,29.424260000,18.254410000,28.953006667,89.691946667,75.669133333,83.794476667,35.782483333,30.530673333,22.499933333,29.607086667,27.829806667,19.077106667,7.726276667
2018-10-17 15:20:00,506.575763333,5.985446667,32.006966667,19.720273333,30.625676667,91.941993333,78.939850000,86.387220000,35.987180000,30.722490000,23.765000000,28.427506667,26.666433333,21.385173333,5.985446667
2018-10-17 15:15:00,527.767803333,8.717760000,33.609353333,23.059500000,33.404706667,94.743946667,82.228273333,90.692400000,35.843736667,30.770946667,24.619610000,29.966983333,27.713570000,21.114776667,8.717760000
2018-10-17 15:10:00,572.901276667,10.351660000,35.566330000,26.361436667,37.249240000,97.262453333,84.689666667,93.237903333,36.614410000,30.242013333,24.227396667,39.119330000,39.164290000,29.166806667,10.351660000
2018-10-17 15:05:00,552.736036667,12.762210000,32.850423333,22.479266667,33.791793333,96.154710000,83.619326667,92.591240000,37.587893333,30.948176667,25.075903333,34.792320000,36.850570000,25.994413333,12.762210000
2018-10-17 15:00:00,544.073303333,14.656606667,31.143323333,21.743036667,33.148576667,96.752920000,84.077240000,93.240500000,36.574300000,30.467226667,25.191160000,31.293053333,37.454943333,22.987023333,14.656606667
2018-10-17 14:55:00,539.606603333,13.578616667,33.667250000,24.347160000,34.129886667,95.475836667,82.473490000,91.235606667,36.836676667,30.500010000,25.359493333,30.007506667,34.329740000,21.243946667,13.578616667
2018-10-17 14:50:00,530.723786667,14.061666667,32.920940000,23.436480000,33.183160000,93.710133333,80.933503333,89.376033333,37.390943333,30.225593333,25.683976667,30.020326667,31.881903333,21.960793333,14.061666667
2018-10-17 14:45:00,523.055626667,17.398400000,34.256236667,25.166146667,34.589253333,91.094256667,78.377516667,86.307546667,36.360210000,29.772820000,24.910140000,29.898180000,31.023436667,21.299883333,17.398400000
2018-10-17 14:40:00,523.859636667,17.405986667,33.759023333,24.274766667,34.049330000,89.903930000,76.145160000,84.614556667,36.119960000,29.162376667,24.360433333,31.531803333,32.913936667,27.024360000,17.405986667
2018-10-17 14:35:00,550.800200000,15.855150000,32.993500000,24.463506667,33.975860000,92.329443333,79.082253333,87.930140000,37.262290000,30.744330000,24.701693333,37.298543333,38.391110000,31.627530000,15.855150000
2018-10-17 14:30:00,548.503000000,15.933076667,37.380740000,29.381040000,38.483756667,95.712526667,82.957640000,91.396473333,36.973066667,30.804056667,23.804180000,29.374026667,30.196106667,22.039386667,15.933076667
2018-10-17 14:25:00,523.832200000,15.104086667,34.877990000,26.517393333,36.032440000,89.408866667,76.159740000,84.563753333,38.207090000,32.114473333,24.831560000,29.112370000,30.508560000,21.497963333,15.104086667
2018-10-17 14:20:00,517.361260000,16.450386667,35.920806667,25.544683333,35.858460000,88.645173333,75.510723333,84.040906667,36.279753333,31.072773333,24.948556667,30.206016667,28.605193333,20.728213333,16.450386667
2018-10-17 14:15:00,511.792740000,13.490650000,38.050756667,23.769383333,36.719380000,87.864550000,74.665000000,82.441030000,37.841690000,30.663340000,24.337380000,28.553593333,27.413190000,19.473446667,13.490650000
2018-10-17 14:10:00,545.820840000,17.767616667,40.503440000,26.733203333,39.641266667,91.619240000,78.374690000,86.799453333,39.403153333,33.699496667,26.137276667,31.782893333,29.449380000,21.677346667,17.767616667
2018-10-17 14:05:00,557.040490000,20.092756667,38.685053333,25.311930000,38.679203333,94.694650000,81.719250000,89.277410000,38.345603333,31.650740000,25.456540000,36.234393333,32.609973333,24.375743333,20.092756667
2018-10-17 14:00:00,559.633506667,14.113443333,38.485290000,25.570570000,38.776256667,92.410233333,79.153726667,86.788913333,37.799036667,30.776356667,24.314366667,36.547543333,37.077866667,31.933346667,14.113443333
2018-10-17 13:55:00,549.285623333,13.188320000,39.325876667,25.858946667,38.996936667,93.168836667,79.873976667,88.056896667,35.501626667,30.501673333,24.838120000,32.514240000,34.417613333,26.230880000,13.188320000
2018-10-17 13:50:00,556.113840000,14.500543333,38.297116667,25.332736667,38.370430000,97.424690000,85.806070000,92.771220000,36.247656667,31.010616667,26.198796667,29.591093333,33.299370000,21.764043333,14.500543333
2018-10-17 13:45:00,550.589496667,15.566480000,37.929883333,24.777383333,38.277173333,96.684390000,84.853126667,93.320646667,35.232610000,29.061233333,24.465693333,28.930593333,35.108946667,21.947816667,15.566480000
2018-10-17 13:40:00,537.264263333,18.991126667,36.779500000,23.847596667,36.976306667,93.531346667,80.794713333,90.027126667,35.606706667,30.022960000,24.708313333,29.568200000,32.868160000,22.533333333,18.991126667
2018-10-17 13:35:00,520.897010000,14.755506667,37.450880000,23.855676667,37.546590000,90.257616667,76.754770000,84.153530000,34.805970000,29.680600000,24.704053333,27.790420000,30.928973333,22.967930000,14.755506667
2018-10-17 13:30:00,528.566986667,16.652530000,37.710853333,24.500506667,38.388086667,90.873646667,77.433826667,84.644810000,34.932826667,29.909830000,25.358936667,29.227966667,32.038430000,23.547266667,16.652530000
2018-10-17 13:25:00,495.183003333,20.992120000,39.247086667,22.266546667,37.039963333,82.290056667,66.548800000,75.286243333,37.503556667,31.164063333,25.242696667,27.063410000,29.870443333,21.660136667,20.992120000
2018-10-17 13:20:00,482.219246667,22.200896667,39.073110000,21.804743333,36.052396667,70.357423333,51.423196667,61.417836667,39.518553333,35.026173333,28.827853333,33.392063333,36.252050000,29.073846667,22.200896667
2018-10-17 13:15:00,556.675416667,17.122546667,39.890190000,21.688516667,36.451606667,97.749370000,86.163526667,92.509346667,38.613906667,33.924623333,27.651496667,27.317730000,30.159383333,24.555720000,17.122546667
2018-10-17 13:10:00,550.196386667,17.626070000,42.483286667,25.040206667,39.027670000,92.464373333,79.999056667,86.306340000,40.034406667,34.448696667,28.704310000,28.381750000,30.960973333,22.345316667,17.626070000
2018-10-17 13:05:00,557.467200000,20.585443333,43.869620000,26.471656667,40.208413333,92.082983333,78.790280000,85.860410000,40.288720000,34.447833333,28.431616667,29.910796667,32.674516667,24.430353333,20.585443333
