"Date & Time","use [kW]","gen [kW]","Register 1 [kW]","Register 2 [kW]","Register 3 [kW]","Register 4 [kW]","Register 5 [kW]","Register 6 [kW]","Register 7 [kW]","Register 8 [kW]","Register 9 [kW]","Register 10 [kW]","Register 11 [kW]","Register 12 [kW]","Solar [kW]"
2018-08-24 23:05:00,366.386240000,-1.731896667,49.673576667,42.869223333,49.845576667,45.130546667,24.135163333,36.551880000,24.932796667,11.561390000,17.552973333,24.738956667,22.964876667,16.429280000,-1.731896667
2018-08-24 23:00:00,355.840226667,-1.726266667,47.978936667,42.159470000,50.108856667,42.869790000,22.208720000,34.062763333,24.697326667,11.512343333,17.374576667,24.074513333,23.037276667,15.755653333,-1.726266667
2018-08-24 22:55:00,362.261833333,-1.739703333,46.534966667,40.526983333,48.204980000,44.674140000,23.007846667,36.057820000,25.541543333,12.274396667,18.382806667,24.422463333,26.808966667,15.824920000,-1.739703333
2018-08-24 22:50:00,373.199276667,-1.741323333,48.013406667,41.509706667,49.616480000,47.077956667,24.830073333,37.904740000,25.143990000,12.119293333,17.482876667,25.487606667,27.410296667,16.602850000,-1.741323333
2018-08-24 22:45:00,379.017493333,-1.739556667,47.760676667,42.355003333,49.642490000,45.281063333,22.923946667,36.527903333,25.893823333,12.526180000,18.030833333,29.744650000,28.034686667,20.296236667,-1.739556667
2018-08-24 22:40:00,357.432396667,-1.733913333,48.022683333,41.479650000,49.384953333,43.780250000,21.638993333,34.850963333,26.565310000,12.832003333,17.749003333,24.092513333,22.092120000,14.943953333,-1.733913333
2018-08-24 22:35:00,367.583916667,-1.735776667,48.226146667,42.556653333,49.951376667,44.765026667,23.655756667,36.351263333,26.933150000,12.852173333,17.936106667,24.992843333,22.960916667,16.402503333,-1.735776667
2018-08-24 22:30:00,368.881136667,-1.736373333,47.396990000,41.211456667,49.049836667,44.583996667,23.484340000,36.248350000,26.236853333,12.607143333,17.677686667,27.004300000,25.314350000,18.065833333,-1.736373333
2018-08-24 22:25:00,368.066020000,-1.730486667,47.940620000,42.639873333,50.195776667,45.056593333,23.881320000,36.454843333,26.242313333,12.808553333,17.808953333,25.143493333,23.396253333,16.497426667,-1.730486667
2018-08-24 22:20:00,360.697506667,-1.730516667,47.212966667,41.286686667,48.845443333,45.845783333,23.625473333,36.855666667,25.798760000,11.959613333,17.850310000,23.448490000,22.746780000,15.221533333,-1.730516667
2018-08-24 22:15:00,368.417953333,-1.728876667,48.581643333,43.898733333,50.874576667,46.324540000,23.857826667,36.837716667,24.674710000,11.335043333,17.664063333,25.342176667,23.100570000,15.926353333,-1.728876667
2018-08-24 22:10:00,374.011050000,-1.719060000,48.684406667,43.002666667,50.998870000,46.160356667,23.665410000,36.950890000,24.094800000,11.474956667,17.720213333,27.552603333,25.575853333,18.130023333,-1.719060000
2018-08-24 22:05:00,370.321713333,-1.725160000,50.950536667,44.911670000,52.001156667,45.502690000,23.427226667,36.029193333,24.133933333,11.434390000,17.649426667,25.673990000,22.707160000,15.900340000,-1.725160000
2018-08-24 22:00:00,364.929783333,-1.724413333,50.761823333,44.049560000,51.155003333,45.517063333,23.573373333,35.945286667,24.786086667,11.386336667,17.729536667,23.966413333,21.345726667,14.713573333,-1.724413333
2018-08-24 21:55:00,366.476926667,-1.732456667,49.129940000,42.663716667,49.301090000,45.901996667,23.882723333,36.976890000,25.545973333,12.172303333,17.610853333,25.537483333,22.368040000,15.385916667,-1.732456667
2018-08-24 21:50:00,378.832590000,-1.736480000,50.899706667,44.492163333,51.286920000,45.191340000,23.458803333,36.404123333,26.282160000,12.711140000,17.894530000,27.346173333,25.299296667,17.566233333,-1.736480000
2018-08-24 21:45:00,372.238650000,-1.730203333,50.265853333,44.177083333,50.509140000,44.188516667,22.822546667,36.249860000,26.719580000,12.718046667,17.642143333,26.198153333,24.259966667,16.487760000,-1.730203333
2018-08-24 21:40:00,384.175623333,-1.747256667,49.742066667,44.828136667,51.534880000,44.593170000,23.445296667,36.352343333,26.685856667,13.054460000,18.028213333,31.016360000,26.033910000,18.860930000,-1.747256667
2018-08-24 21:35:00,371.473836667,-1.751123333,49.066723333,43.424956667,50.848463333,44.724186667,24.022590000,36.583620000,26.505743333,13.124886667,18.017076667,25.459740000,23.542426667,16.153423333,-1.751123333
2018-08-24 21:30:00,365.747123333,-1.750330000,48.494663333,43.446616667,50.766466667,43.251376667,22.458710000,35.036576667,26.516503333,12.741863333,17.755223333,25.964763333,23.216436667,16.097923333,-1.750330000
2018-08-24 21:25:00,365.736303333,-1.745366667,47.362396667,41.362993333,49.211623333,44.203703333,23.260200000,35.799603333,26.523170000,12.717850000,17.834420000,26.106943333,24.266590000,17.086810000,-1.745366667
2018-08-24 21:20:00,357.307006667,-1.750270000,46.826946667,41.442396667,48.592630000,44.613960000,23.422056667,36.596610000,24.589523333,11.561693333,17.434366667,24.726310000,22.289416667,15.211096667,-1.750270000
2018-08-24 21:15:00,389.535746667,-1.748103333,48.117873333,42.257710000,49.877883333,45.427103333,24.323370000,36.974350000,24.097546667,11.182573333,17.666956667,32.962116667,32.096870000,24.551393333,-1.748103333
2018-08-24 21:10:00,373.638990000,-1.748123333,48.235606667,43.068870000,49.332053333,44.864063333,23.726460000,36.715356667,24.459863333,11.422226667,17.429603333,28.627653333,27.182313333,18.574920000,-1.748123333
2018-08-24 21:05:00,368.891906667,-1.745966667,48.808733333,42.959180000,50.344303333,46.385493333,24.529806667,37.026610000,24.744610000,11.916890000,17.993736667,25.301540000,23.015203333,15.865800000,-1.745966667
2018-08-24 21:00:00,364.751823333,-1.744810000,49.385186667,43.159860000,50.392656667,44.921760000,23.053553333,35.467080000,25.503706667,11.879116667,17.858590000,25.100970000,22.592656667,15.436686667,-1.744810000
2018-08-24 20:55:00,388.785643333,-1.742360000,49.927050000,44.028436667,50.535130000,46.927530000,24.515946667,38.621143333,34.471770000,13.742546667,17.222343333,26.347400000,24.420543333,18.025803333,-1.742360000
2018-08-24 20:50:00,396.843393333,-1.750920000,51.475710000,44.515333333,51.506646667,48.226880000,25.524253333,38.968176667,33.965053333,13.732156667,17.414843333,26.410666667,26.182333333,18.921340000,-1.750920000
2018-08-24 20:45:00,393.689340000,-1.753663333,51.586890000,45.341560000,51.559770000,48.192023333,25.542216667,39.168960000,33.871383333,13.518793333,17.176533333,25.526203333,24.460513333,17.744493333,-1.753663333
2018-08-24 20:40:00,403.975453333,-1.751616667,51.088056667,45.025060000,51.777510000,48.095060000,25.825823333,38.840193333,34.735793333,13.744590000,17.367980000,28.492703333,28.043600000,20.939083333,-1.751616667
2018-08-24 20:35:00,375.181926667,-1.752993333,48.516593333,42.489720000,50.550313333,44.850193333,23.275873333,36.568256667,33.522010000,13.678370000,17.341610000,24.540646667,23.113133333,16.735206667,-1.752993333
2018-08-24 20:30:00,378.101440000,-1.766243333,46.418496667,40.120713333,48.471416667,45.909946667,24.340553333,37.991133333,32.697106667,13.322906667,17.056440000,26.566493333,26.116686667,19.089546667,-1.766243333
2018-08-24 20:25:00,377.318193333,-1.768976667,47.556583333,40.966790000,49.622830000,46.355113333,24.519490000,38.067750000,32.503993333,12.195160000,17.495316667,24.975613333,25.068580000,17.990973333,-1.768976667
2018-08-24 20:20:00,373.918963333,-1.771420000,46.623723333,40.264990000,48.847380000,45.686276667,23.974016667,37.851170000,32.274046667,12.363666667,17.946086667,25.727213333,24.903496667,17.456896667,-1.771420000
2018-08-24 20:15:00,372.630473333,-1.770150000,47.597700000,41.461100000,49.224176667,44.445573333,22.642573333,36.384240000,33.017496667,12.378753333,17.761843333,25.412416667,24.569530000,17.735070000,-1.770150000
2018-08-24 20:10:00,377.618633333,-1.774076667,47.204980000,41.054740000,49.544890000,45.249413333,24.150133333,37.497173333,33.778786667,12.567390000,17.961886667,25.606080000,24.854203333,18.148956667,-1.774076667
2018-08-24 20:05:00,383.451550000,-1.765286667,48.430303333,41.870830000,50.558130000,45.928426667,24.729446667,38.186853333,34.098396667,13.224986667,17.597643333,25.651276667,25.293810000,17.881446667,-1.765286667
2018-08-24 20:00:00,370.017143333,-1.578870000,49.574196667,42.437880000,51.521576667,44.339896667,22.728130000,36.583580000,32.471910000,10.982393333,16.133406667,23.130490000,23.044993333,17.068690000,-1.578870000
2018-08-24 19:55:00,351.536953333,-1.134903333,47.204423333,39.733533333,49.431546667,40.696293333,19.180796667,33.949796667,32.133743333,10.701226667,16.156676667,22.875330000,22.515916667,16.957670000,-1.134903333
2018-08-24 19:50:00,352.391920000,0.155813333,45.731630000,38.543733333,47.736873333,42.953696667,20.721176667,35.020213333,30.595183333,10.695523333,15.811196667,23.349293333,23.211183333,18.022216667,0.155813333
2018-08-24 19:45:00,358.603910000,1.888836667,47.272050000,39.427986667,48.995093333,43.388326667,20.935163333,35.693836667,32.243950000,11.496986667,16.917050000,22.821916667,22.291310000,17.120240000,1.888836667
2018-08-24 19:40:00,370.388120000,4.028860000,46.722336667,40.229893333,48.471953333,43.431990000,21.573520000,35.849593333,31.499456667,11.616616667,16.738300000,26.748020000,26.981096667,20.525343333,4.028860000
2018-08-24 19:35:00,366.722903333,6.396220000,49.018560000,41.939283333,50.606656667,43.610123333,21.856180000,35.713563333,31.129640000,10.688073333,17.036170000,23.698626667,23.216730000,18.209296667,6.396220000
2018-08-24 19:30:00,375.818400000,9.019846667,50.196496667,43.005040000,51.998156667,43.658836667,21.777186667,35.659490000,30.952703333,10.799380000,16.948490000,25.963990000,25.301746667,19.556883333,9.019846667
2018-08-24 19:25:00,380.526553333,11.234280000,52.664183333,46.225043333,54.726670000,43.941150000,22.004230000,35.535443333,31.977770000,11.744070000,17.277080000,24.198403333,22.391843333,17.840666667,11.234280000
2018-08-24 19:20:00,373.372073333,11.928320000,53.100946667,45.833040000,54.838710000,42.608273333,21.241360000,35.246390000,31.864406667,11.482980000,17.122280000,22.431976667,21.468660000,16.133050000,11.928320000
2018-08-24 19:15:00,374.978406667,17.420043333,52.232536667,44.419606667,54.372310000,42.790280000,21.442430000,35.474400000,31.795880000,11.554156667,16.919436667,23.744953333,22.885903333,17.346513333,17.420043333
2018-08-24 19:10:00,379.323746667,20.270413333,52.373863333,45.853233333,54.834043333,41.496543333,20.431986667,33.992230000,32.195306667,11.819970000,16.951373333,24.845803333,25.091086667,19.438306667,20.270413333
2018-08-24 19:05:00,315.644386667,22.851030000,35.807920000,25.142443333,35.922400000,40.177640000,19.095553333,33.156726667,31.733390000,11.718636667,16.898946667,23.937046667,23.869803333,18.183880000,22.851030000
2018-08-24 19:00:00,277.058383333,25.534590000,21.960996667,8.523146667,20.573556667,35.401610000,13.220866667,27.304506667,41.568983333,21.542793333,26.645253333,22.237810000,21.748340000,16.330520000,25.534590000
2018-08-24 18:55:00,425.085610000,28.438223333,23.407983333,10.173793333,22.060510000,38.013960000,16.608813333,30.900010000,82.841903333,65.450110000,71.639906667,22.991116667,23.467583333,17.529920000,28.438223333
2018-08-24 18:50:00,511.230866667,31.525423333,23.503550000,8.515720000,21.679713333,37.151440000,16.024350000,29.618860000,108.885243333,93.058073333,100.283460000,26.213326667,26.042403333,20.254726667,31.525423333
2018-08-24 18:45:00,522.805873333,34.182186667,22.796513333,8.608493333,21.191436667,37.088533333,16.062460000,29.590413333,109.278540000,94.043420000,100.968293333,29.544296667,30.623983333,23.009490000,34.182186667
2018-08-24 18:40:00,503.110086667,36.826696667,22.659296667,8.240003333,20.733776667,37.075190000,16.312576667,29.419583333,109.277486667,93.792046667,100.390690000,23.588666667,23.895586667,17.725183333,36.826696667
2018-08-24 18:35:00,501.830800000,39.255640000,22.005590000,7.137140000,19.722436667,38.618903333,16.968163333,29.598730000,108.169606667,93.188190000,99.602516667,24.365556667,24.417866667,18.036100000,39.255640000
2018-08-24 18:30:00,513.892630000,41.767250000,23.679483333,9.811086667,21.544666667,37.950956667,15.616296667,29.436743333,108.762156667,93.499300000,100.257683333,26.722380000,26.495300000,20.116576667,41.767250000
2018-08-24 18:25:00,511.546743333,44.399736667,22.796736667,8.826150000,21.106036667,39.350630000,16.583443333,29.735796667,109.089380000,93.639306667,100.472583333,25.275246667,25.356653333,19.314780000,44.399736667
2018-08-24 18:20:00,509.745013333,47.452310000,24.975393333,10.240533333,21.704703333,38.648033333,15.912876667,29.858883333,108.351916667,93.200653333,100.068033333,22.822690000,26.711210000,17.250086667,47.452310000
2018-08-24 18:15:00,518.332093333,49.883723333,27.456740000,11.558360000,23.172186667,38.528193333,16.037033333,29.344426667,107.980156667,93.007480000,99.796393333,24.317823333,28.642593333,18.490706667,49.883723333
2018-08-24 18:10:00,522.472066667,52.473883333,27.435706667,11.046790000,22.609806667,38.706036667,16.659213333,29.521146667,107.419530000,92.849973333,99.957610000,26.822083333,28.135353333,21.308816667,52.473883333
2018-08-24 18:05:00,535.205916667,54.797666667,29.335446667,12.655196667,23.556210000,42.403763333,21.455990000,34.420580000,108.684926667,92.927206667,100.247023333,24.885313333,25.089533333,19.544726667,54.797666667
2018-08-24 18:00:00,569.718726667,56.854666667,23.690433333,10.501916667,21.269816667,51.722996667,31.700120000,44.683566667,112.882553333,97.415330000,104.806206667,25.519333333,26.132076667,19.394376667,56.854666667
2018-08-24 17:55:00,640.252286667,58.922790000,27.927023333,15.873806667,27.026976667,55.892696667,36.964350000,50.368043333,125.457413333,110.360690000,117.271130000,28.270283333,25.669290000,19.170583333,58.922790000
2018-08-24 17:50:00,653.523593333,61.074140000,27.855246667,15.111660000,26.952843333,55.394843333,36.933966667,50.001400000,125.295056667,110.291973333,117.249663333,32.517506667,31.642220000,24.277213333,61.074140000
2018-08-24 17:45:00,636.611353333,63.046983333,27.237860000,14.008076667,26.370750000,55.368080000,36.848890000,50.095700000,125.078120000,110.276836667,117.184236667,26.287186667,27.427866667,20.427750000,63.046983333
2018-08-24 17:40:00,646.956400000,64.938870000,29.125490000,15.627770000,28.702206667,55.067273333,37.142256667,49.723646667,126.159030000,110.987666667,117.734890000,27.020453333,28.426510000,21.239206667,64.938870000
2018-08-24 17:35:00,650.945750000,66.986153333,28.164900000,15.330936667,28.365470000,55.464593333,37.567933333,50.309243333,125.072403333,110.101903333,117.089846667,29.157473333,30.737990000,23.583056667,66.986153333
2018-08-24 17:30:00,637.136486667,68.742986667,27.108610000,14.547656667,27.480350000,54.823226667,36.155883333,49.895526667,125.957080000,110.132906667,117.137970000,26.256780000,27.025353333,20.615143333,68.742986667
2018-08-24 17:25:00,629.197740000,70.497940000,29.148970000,15.871410000,27.776663333,51.607670000,32.717036667,45.755173333,125.411620000,110.207533333,116.880756667,25.536453333,27.713346667,20.571106667,70.497940000
2018-08-24 17:20:00,624.229836667,72.661286667,28.007403333,15.500806667,26.955486667,51.424600000,31.715740000,44.961440000,125.235220000,109.862930000,116.633146667,26.055310000,27.059126667,20.818626667,72.661286667
2018-08-24 17:15:00,635.777986667,73.915143333,27.118130000,14.644526667,26.262790000,56.043326667,37.880380000,50.216940000,125.054556667,110.105570000,116.694983333,25.631516667,26.447130000,19.678136667,73.915143333
2018-08-24 17:10:00,659.147040000,75.980573333,28.843263333,16.152556667,27.729176667,55.659873333,37.952123333,50.039040000,125.448176667,110.790430000,117.172760000,33.154110000,31.102116667,25.103413333,75.980573333
2018-08-24 17:05:00,649.417920000,77.644480000,27.385583333,14.842726667,26.339310000,55.492356667,36.932373333,49.863630000,125.599563333,111.081876667,117.070650000,29.737053333,30.934310000,24.138486667,77.644480000
2018-08-24 17:00:00,652.730406667,79.326560000,27.489370000,15.190656667,26.610080000,56.083286667,37.080353333,49.837236667,122.941296667,119.130393333,117.980786667,27.480753333,28.992336667,23.913856667,79.326560000
2018-08-24 16:55:00,654.320976667,80.367243333,27.922853333,16.133170000,27.245246667,55.918243333,36.630013333,49.968693333,123.386510000,120.405630000,118.665876667,26.724503333,28.076776667,23.243460000,80.367243333
2018-08-24 16:50:00,649.606996667,81.877563333,26.708133333,14.748166667,26.413906667,55.488960000,36.683653333,50.077853333,123.835183333,120.672793333,118.744533333,26.642396667,28.303110000,21.288306667,81.877563333
2018-08-24 16:45:00,629.595033333,83.307486667,28.074143333,15.170503333,27.599673333,48.123543333,29.196406667,41.737303333,123.729656667,120.474530000,118.881270000,27.126270000,27.630490000,21.851243333,83.307486667
2018-08-24 16:40:00,652.310470000,85.014350000,28.686353333,15.533403333,27.248320000,55.410863333,37.335000000,50.027206667,124.789840000,120.797646667,118.822943333,25.759260000,27.276723333,20.622910000,85.014350000
2018-08-24 16:35:00,653.866193333,86.147300000,27.774693333,14.987263333,26.794460000,56.853810000,38.588676667,51.383243333,124.062216667,120.480946667,118.479760000,25.769596667,27.746866667,20.944660000,86.147300000
2018-08-24 16:30:00,674.399603333,86.908633333,28.779336667,16.434933333,27.917926667,58.680833333,40.273010000,53.176610000,126.247086667,122.442876667,120.489650000,26.810243333,30.120386667,23.026710000,86.908633333
2018-08-24 16:25:00,642.537970000,88.826600000,28.401556667,15.942060000,27.714896667,49.321323333,30.168256667,42.878076667,123.650293333,119.558713333,118.248030000,29.150696667,31.880196667,25.623870000,88.826600000
2018-08-24 16:20:00,654.051176667,89.478820000,27.066980000,14.469496667,26.503790000,57.931986667,39.457716667,52.292810000,123.320583333,119.435240000,118.149160000,25.326160000,28.315970000,21.781283333,89.478820000
2018-08-24 16:15:00,639.395190000,89.918373333,28.398550000,16.373226667,28.326516667,56.937946667,38.802083333,51.458056667,118.332830000,114.688630000,113.345190000,25.114123333,26.534890000,21.083146667,89.918373333
2018-08-24 16:10:00,622.539866667,91.246133333,26.327006667,13.710903333,25.710803333,54.907923333,36.583366667,48.893566667,118.726476667,115.751103333,114.120106667,23.457193333,24.675786667,19.675630000,91.246133333
2018-08-24 16:05:00,640.839753333,92.850310000,27.572206667,14.644386667,26.526663333,55.970266667,36.584820000,49.631123333,125.995770000,115.259413333,118.676663333,25.492990000,24.979146667,19.506303333,92.850310000
2018-08-24 16:00:00,686.227593333,93.353710000,30.557740000,16.705380000,28.278406667,55.482810000,35.660170000,48.927216667,137.756100000,123.513370000,129.941720000,28.061203333,28.706400000,22.637076667,93.353710000
2018-08-24 15:55:00,662.598950000,93.904896667,29.906590000,16.119953333,27.723113333,46.073006667,25.748533333,38.669416667,142.173196667,128.122306667,134.382013333,24.968350000,27.759016667,20.953453333,93.904896667
2018-08-24 15:50:00,595.571046667,95.282790000,30.990410000,16.854520000,28.314776667,45.635056667,25.834090000,38.480173333,120.695213333,105.603863333,111.949733333,23.864866667,26.348786667,20.999556667,95.282790000
2018-08-24 15:45:00,396.934400000,96.627670000,30.065663333,15.988476667,27.720323333,51.768723333,32.169390000,43.944893333,53.403543333,34.125160000,39.847200000,23.943440000,24.598886667,19.358700000,96.627670000
2018-08-24 15:40:00,343.994786667,98.043670000,26.084253333,11.948793333,24.369420000,58.712880000,39.471486667,52.083486667,33.322043333,11.023373333,16.152946667,24.698553333,25.515826667,20.611723333,98.043670000
2018-08-24 15:35:00,506.847206667,98.018223333,68.678556667,61.921206667,71.194426667,62.987123333,45.186720000,58.078050000,34.797603333,14.638960000,19.604170000,23.800563333,25.933546667,20.026280000,98.018223333
2018-08-24 15:30:00,514.011370000,98.664496667,70.597896667,64.467230000,73.248630000,61.263723333,43.414376667,56.699376667,35.580496667,15.341063333,20.164633333,24.688743333,27.386493333,21.158706667,98.664496667
2018-08-24 15:25:00,517.788216667,99.035963333,71.587563333,66.105140000,74.250273333,61.363440000,43.648910000,57.041890000,36.498500000,16.008770000,20.871636667,23.454103333,26.822433333,20.135556667,99.035963333
2018-08-24 15:20:00,504.658346667,99.951070000,69.846860000,64.227510000,72.476993333,60.273153333,42.670056667,56.105570000,36.294660000,15.743736667,21.388973333,21.963183333,25.100430000,18.567220000,99.951070000
2018-08-24 15:15:00,464.398713333,100.475933333,69.649933333,63.610656667,72.503113333,47.988226667,29.713363333,42.658810000,35.627836667,15.279413333,21.199590000,22.707246667,24.536436667,18.924086667,100.475933333
2018-08-24 15:10:00,479.661080000,100.401900000,68.668533333,62.268460000,71.705640000,53.605506667,35.391120000,48.594686667,34.008396667,14.204493333,20.234830000,24.364826667,26.201693333,20.412893333,100.401900000
2018-08-24 15:05:00,510.248150000,100.832560000,70.893813333,64.555516667,73.322313333,61.941046667,44.169596667,57.499276667,35.161976667,14.653553333,20.464533333,23.377223333,24.703400000,19.505900000,100.832560000
2018-08-24 15:00:00,506.482253333,101.913640000,68.990296667,63.260493333,71.870290000,60.748883333,42.638956667,56.919546667,34.809170000,14.622336667,20.647436667,24.500153333,26.962953333,20.511736667,101.913640000
2018-08-24 14:55:00,513.866410000,101.478250000,70.820210000,64.904440000,73.348226667,61.098066667,43.070530000,57.069760000,34.816773333,14.502760000,20.552406667,25.052423333,27.457543333,21.173270000,101.478250000
2018-08-24 14:50:00,511.642176667,101.410880000,72.218880000,64.737170000,73.456920000,62.806833333,43.963793333,57.403550000,34.626700000,14.192556667,20.395983333,22.929253333,25.520906667,19.389630000,101.410880000
2018-08-24 14:45:00,492.557243333,102.119620000,74.609780000,66.665406667,74.818146667,51.357013333,32.146683333,45.313183333,34.939466667,14.978046667,20.997810000,26.270383333,28.166600000,22.294723333,102.119620000
2018-08-24 14:40:00,512.794453333,102.629503333,72.141116667,64.510790000,72.635236667,61.896190000,43.648433333,57.080820000,35.269753333,15.462666667,20.664070000,24.885703333,24.892140000,19.707533333,102.629503333
2018-08-24 14:35:00,501.957626667,103.730676667,69.061420000,61.105793333,68.877646667,61.694800000,43.304106667,57.211486667,35.295933333,15.405520000,20.299913333,24.746520000,25.573446667,19.381040000,103.730676667
2018-08-24 14:30:00,503.667686667,102.251263333,68.358240000,60.352903333,68.325856667,61.182563333,43.088046667,57.156293333,35.744020000,15.994696667,20.811033333,26.056160000,26.597106667,20.000766667,102.251263333
2018-08-24 14:25:00,504.823913333,102.080063333,67.858376667,60.329440000,68.245323333,61.533323333,44.199123333,57.473400000,35.369656667,15.675460000,20.800480000,25.701443333,27.236653333,20.401233333,102.080063333
2018-08-24 14:20:00,494.968100000,102.342696667,68.444713333,60.793100000,68.261073333,59.793523333,43.101453333,56.439486667,35.516496667,15.565636667,20.399396667,23.184670000,24.643790000,18.824760000,102.342696667
2018-08-24 14:15:00,506.397740000,102.124673333,69.735953333,62.767763333,69.850826667,59.786866667,43.859066667,57.114823333,35.120770000,15.543033333,20.530466667,24.831193333,26.650003333,20.606973333,102.124673333
2018-08-24 14:10:00,501.622060000,101.802783333,68.356453333,61.016406667,68.819076667,59.478970000,43.471440000,56.153236667,35.209050000,16.371410000,20.533006667,24.378730000,26.670793333,21.163486667,101.802783333
2018-08-24 14:05:00,497.730536667,101.531333333,67.641913333,61.542296667,69.653023333,58.614913333,41.790590000,55.363956667,34.369320000,15.626570000,20.452503333,23.620476667,28.501883333,20.553090000,101.531333333
2018-08-24 14:00:00,468.006670000,101.552316667,67.614176667,61.993546667,70.003370000,49.264466667,31.606163333,44.900380000,35.504913333,15.751240000,20.385713333,23.464456667,28.318243333,19.200000000,101.552316667
2018-08-24 13:55:00,487.286590000,101.085480000,68.090496667,63.009716667,70.992656667,51.736563333,34.126880000,47.127643333,34.495973333,15.007943333,19.823300000,28.056400000,31.077116667,23.741900000,101.085480000
2018-08-24 13:50:00,504.482843333,101.308686667,67.484900000,63.006543333,70.600363333,57.871846667,40.976683333,54.697346667,34.664206667,15.083746667,19.748186667,27.711910000,29.395860000,23.241250000,101.308686667
2018-08-24 13:45:00,510.517673333,101.080486667,66.731103333,62.389273333,70.403866667,58.485843333,41.592550000,54.722926667,35.057490000,15.997383333,20.425590000,29.154940000,30.779780000,24.776926667,101.080486667
2018-08-24 13:40:00,466.768000000,101.379530000,69.412503333,64.783160000,72.530140000,46.944430000,28.744973333,41.586213333,34.602250000,15.043993333,19.741970000,25.320680000,26.841946667,21.215740000,101.379530000
2018-08-24 13:35:00,459.065856667,100.847096667,66.816090000,62.314923333,70.051493333,46.695996667,27.513290000,41.348040000,34.637526667,15.211563333,19.990003333,26.167410000,26.616306667,21.703213333,100.847096667
2018-08-24 13:30:00,488.935180000,99.534770000,66.526113333,62.029476667,69.675140000,55.719620000,37.254626667,50.541206667,34.654323333,15.463903333,19.524080000,27.244293333,27.489546667,22.812850000,99.534770000
2018-08-24 13:25:00,511.720743333,99.584263333,67.330816667,62.370623333,70.258516667,60.114150000,41.850103333,55.458063333,35.727220000,16.278363333,19.708350000,28.808636667,29.476316667,24.339583333,99.584263333
2018-08-24 13:20:00,533.246490000,99.219913333,72.215676667,70.124506667,77.152906667,60.652416667,42.618553333,56.222516667,34.951290000,15.858080000,19.174943333,29.097576667,30.641496667,24.536526667,99.219913333
2018-08-24 13:15:00,534.282210000,98.831866667,75.137020000,70.999860000,78.198326667,60.738810000,42.949396667,56.078826667,35.882636667,16.874893333,20.482073333,26.437546667,28.177660000,22.325160000,98.831866667
2018-08-24 13:10:00,533.764293333,98.667473333,75.753636667,72.393983333,79.732230000,60.711936667,42.700950000,56.311803333,34.992036667,16.647020000,20.412930000,25.647530000,26.698346667,21.761890000,98.667473333
2018-08-24 13:05:00,533.214263333,98.297333333,75.544826667,71.381040000,79.267200000,59.774710000,42.437980000,56.292156667,35.432043333,16.751430000,20.600596667,26.220080000,27.376890000,22.135310000,98.297333333
2018-08-24 13:00:00,537.980560000,97.634763333,74.763853333,70.989126667,78.604676667,60.022883333,42.607340000,56.098603333,36.305453333,16.927333333,20.748446667,28.035486667,29.050293333,23.827063333,97.634763333
